Season,Race,DriverID,Q1Time,Q2Time,Q3Time,GridPos
2021,Pre-Season Test,max_verstappen,94.352,93.464,92.91,1.0
2021,Pre-Season Test,hamilton,94.579,93.797,93.119,2.0
2021,Pre-Season Test,perez,94.369,94.178,93.134,3.0
2021,Pre-Season Test,bottas,94.59,93.959,93.475,4.0
2021,Pre-Season Test,leclerc,94.153,93.928,93.606,5.0
2021,Pre-Season Test,sainz,94.558,94.126,93.792,6.0
2021,Pre-Season Test,ricciardo,94.407,94.643,93.808,7.0
2021,Pre-Season Test,norris,94.551,93.88,93.887,8.0
2021,Pre-Season Test,gasly,94.567,94.583,94.118,9.0
2021,Pre-Season Test,tsunoda,95.36,95.137,94.918,10.0
2021,Pre-Season Test,ocon,95.747,95.377,,11.0
2021,Pre-Season Test,vettel,95.281,95.5,,12.0
2021,Pre-Season Test,giovinazzi,95.92,95.794,,13.0
2021,Pre-Season Test,alonso,95.756,104.549,,14.0
2021,Pre-Season Test,russell,95.746,,,15.0
2021,Pre-Season Test,stroll,95.983,,,16.0
2021,Pre-Season Test,latifi,95.995,,,17.0
2021,Pre-Season Test,raikkonen,96.311,,,18.0
2021,Pre-Season Test,mick_schumacher,96.499,,,19.0
2021,Pre-Season Test,mazepin,96.796,,,20.0
2021,Bahrain Grand Prix,max_verstappen,90.499,90.318,88.997,1.0
2021,Bahrain Grand Prix,hamilton,90.617,90.085,89.385,2.0
2021,Bahrain Grand Prix,bottas,91.2,90.186,89.586,3.0
2021,Bahrain Grand Prix,leclerc,90.691,90.01,89.678,4.0
2021,Bahrain Grand Prix,gasly,90.848,90.513,89.809,5.0
2021,Bahrain Grand Prix,ricciardo,90.795,90.222,89.927,6.0
2021,Bahrain Grand Prix,norris,90.902,90.099,89.974,7.0
2021,Bahrain Grand Prix,sainz,91.653,90.009,90.215,8.0
2021,Bahrain Grand Prix,alonso,90.863,90.595,90.249,9.0
2021,Bahrain Grand Prix,stroll,91.261,90.624,90.601,10.0
2021,Bahrain Grand Prix,perez,91.165,90.659,,11.0
2021,Bahrain Grand Prix,giovinazzi,90.998,90.708,,12.0
2021,Bahrain Grand Prix,tsunoda,90.607,91.203,,13.0
2021,Bahrain Grand Prix,raikkonen,91.547,91.238,,14.0
2021,Bahrain Grand Prix,russell,91.316,93.43,,15.0
2021,Bahrain Grand Prix,ocon,91.724,,,16.0
2021,Bahrain Grand Prix,latifi,91.936,,,17.0
2021,Bahrain Grand Prix,vettel,92.056,,,18.0
2021,Bahrain Grand Prix,mick_schumacher,92.449,,,19.0
2021,Bahrain Grand Prix,mazepin,93.273,,,20.0
2021,Emilia Romagna Grand Prix,hamilton,74.823,74.817,74.411,1.0
2021,Emilia Romagna Grand Prix,perez,75.395,74.716,74.446,2.0
2021,Emilia Romagna Grand Prix,max_verstappen,75.109,74.884,74.498,3.0
2021,Emilia Romagna Grand Prix,leclerc,75.413,74.808,74.74,4.0
2021,Emilia Romagna Grand Prix,gasly,75.548,74.927,74.79,5.0
2021,Emilia Romagna Grand Prix,ricciardo,75.669,75.033,74.826,6.0
2021,Emilia Romagna Grand Prix,norris,75.009,74.718,74.875,7.0
2021,Emilia Romagna Grand Prix,bottas,74.672,74.905,74.898,8.0
2021,Emilia Romagna Grand Prix,ocon,75.385,75.117,75.21,9.0
2021,Emilia Romagna Grand Prix,stroll,75.522,75.138,,10.0
2021,Emilia Romagna Grand Prix,sainz,75.406,75.199,,11.0
2021,Emilia Romagna Grand Prix,russell,75.826,75.261,,12.0
2021,Emilia Romagna Grand Prix,vettel,75.459,75.394,,13.0
2021,Emilia Romagna Grand Prix,latifi,75.653,75.593,,14.0
2021,Emilia Romagna Grand Prix,alonso,75.832,75.593,,15.0
2021,Emilia Romagna Grand Prix,raikkonen,75.974,,,16.0
2021,Emilia Romagna Grand Prix,giovinazzi,76.122,,,17.0
2021,Emilia Romagna Grand Prix,mick_schumacher,76.279,,,18.0
2021,Emilia Romagna Grand Prix,mazepin,76.797,,,19.0
2021,Emilia Romagna Grand Prix,tsunoda,,,,20.0
2021,Portuguese Grand Prix,bottas,78.722,78.458,78.348,1.0
2021,Portuguese Grand Prix,hamilton,78.857,77.968,78.355,2.0
2021,Portuguese Grand Prix,max_verstappen,79.485,78.65,78.746,3.0
2021,Portuguese Grand Prix,perez,79.337,78.845,78.89,4.0
2021,Portuguese Grand Prix,sainz,79.309,78.813,79.039,5.0
2021,Portuguese Grand Prix,ocon,79.092,78.586,79.042,6.0
2021,Portuguese Grand Prix,norris,78.794,78.481,79.116,7.0
2021,Portuguese Grand Prix,leclerc,79.373,78.769,79.306,8.0
2021,Portuguese Grand Prix,gasly,79.464,79.052,79.475,9.0
2021,Portuguese Grand Prix,vettel,79.403,78.97,79.659,10.0
2021,Portuguese Grand Prix,russell,79.797,79.109,,11.0
2021,Portuguese Grand Prix,giovinazzi,79.41,79.216,,12.0
2021,Portuguese Grand Prix,alonso,79.728,79.456,,13.0
2021,Portuguese Grand Prix,tsunoda,79.684,79.463,,14.0
2021,Portuguese Grand Prix,raikkonen,79.748,79.812,,15.0
2021,Portuguese Grand Prix,ricciardo,79.839,,,16.0
2021,Portuguese Grand Prix,stroll,79.913,,,17.0
2021,Portuguese Grand Prix,latifi,80.285,,,18.0
2021,Portuguese Grand Prix,mick_schumacher,80.452,,,19.0
2021,Portuguese Grand Prix,mazepin,80.912,,,20.0
2021,Spanish Grand Prix,hamilton,78.245,77.166,76.741,1.0
2021,Spanish Grand Prix,max_verstappen,78.09,76.922,76.777,2.0
2021,Spanish Grand Prix,bottas,78.005,77.142,76.873,3.0
2021,Spanish Grand Prix,leclerc,78.041,77.717,77.51,4.0
2021,Spanish Grand Prix,ocon,78.281,77.743,77.58,5.0
2021,Spanish Grand Prix,sainz,78.205,77.656,77.62,6.0
2021,Spanish Grand Prix,ricciardo,78.264,77.719,77.622,7.0
2021,Spanish Grand Prix,perez,78.203,77.669,77.701,8.0
2021,Spanish Grand Prix,norris,77.821,77.696,78.01,9.0
2021,Spanish Grand Prix,alonso,78.281,77.966,78.147,10.0
2021,Spanish Grand Prix,stroll,78.241,77.974,,11.0
2021,Spanish Grand Prix,gasly,78.19,77.982,,12.0
2021,Spanish Grand Prix,vettel,78.289,78.079,,13.0
2021,Spanish Grand Prix,giovinazzi,78.549,78.356,,14.0
2021,Spanish Grand Prix,russell,78.445,79.154,,15.0
2021,Spanish Grand Prix,tsunoda,78.556,,,16.0
2021,Spanish Grand Prix,raikkonen,78.917,,,17.0
2021,Spanish Grand Prix,mick_schumacher,79.117,,,18.0
2021,Spanish Grand Prix,latifi,79.219,,,19.0
2021,Spanish Grand Prix,mazepin,79.807,,,20.0
2021,Monaco Grand Prix,leclerc,71.113,70.597,70.346,1.0
2021,Monaco Grand Prix,max_verstappen,71.124,70.65,70.576,2.0
2021,Monaco Grand Prix,bottas,70.938,70.695,70.601,3.0
2021,Monaco Grand Prix,sainz,71.324,70.806,70.611,4.0
2021,Monaco Grand Prix,norris,71.321,71.031,70.62,5.0
2021,Monaco Grand Prix,gasly,71.56,71.179,70.9,6.0
2021,Monaco Grand Prix,hamilton,71.622,71.116,71.095,7.0
2021,Monaco Grand Prix,vettel,72.078,71.309,71.419,8.0
2021,Monaco Grand Prix,perez,71.644,71.019,71.573,9.0
2021,Monaco Grand Prix,giovinazzi,71.658,71.409,71.779,10.0
2021,Monaco Grand Prix,ocon,71.74,71.486,,11.0
2021,Monaco Grand Prix,ricciardo,71.747,71.598,,12.0
2021,Monaco Grand Prix,stroll,71.979,71.6,,13.0
2021,Monaco Grand Prix,raikkonen,71.899,71.642,,14.0
2021,Monaco Grand Prix,russell,72.016,71.83,,15.0
2021,Monaco Grand Prix,tsunoda,72.096,,,16.0
2021,Monaco Grand Prix,alonso,72.205,,,17.0
2021,Monaco Grand Prix,latifi,72.366,,,18.0
2021,Monaco Grand Prix,mazepin,72.958,,,19.0
2021,Monaco Grand Prix,nan,,,,
2021,Azerbaijan Grand Prix,leclerc,102.241,101.659,101.218,1.0
2021,Azerbaijan Grand Prix,hamilton,101.545,101.634,101.45,2.0
2021,Azerbaijan Grand Prix,max_verstappen,101.76,101.625,101.563,3.0
2021,Azerbaijan Grand Prix,gasly,102.288,101.932,101.565,4.0
2021,Azerbaijan Grand Prix,sainz,102.121,101.74,101.576,5.0
2021,Azerbaijan Grand Prix,norris,102.167,101.813,101.747,6.0
2021,Azerbaijan Grand Prix,perez,101.968,101.63,101.917,7.0
2021,Azerbaijan Grand Prix,tsunoda,102.521,101.654,102.211,8.0
2021,Azerbaijan Grand Prix,alonso,102.934,102.195,102.327,9.0
2021,Azerbaijan Grand Prix,bottas,102.701,102.106,102.659,10.0
2021,Azerbaijan Grand Prix,vettel,102.46,102.224,,11.0
2021,Azerbaijan Grand Prix,ocon,102.426,102.273,,12.0
2021,Azerbaijan Grand Prix,ricciardo,102.304,102.558,,13.0
2021,Azerbaijan Grand Prix,raikkonen,102.923,102.587,,14.0
2021,Azerbaijan Grand Prix,russell,102.728,102.758,,15.0
2021,Azerbaijan Grand Prix,latifi,103.128,,,16.0
2021,Azerbaijan Grand Prix,mick_schumacher,104.158,,,17.0
2021,Azerbaijan Grand Prix,mazepin,104.238,,,18.0
2021,Azerbaijan Grand Prix,stroll,,,,19.0
2021,Azerbaijan Grand Prix,giovinazzi,,,,20.0
2021,French Grand Prix,max_verstappen,91.001,91.08,89.99,1.0
2021,French Grand Prix,hamilton,91.237,90.788,90.248,2.0
2021,French Grand Prix,bottas,91.669,90.735,90.376,3.0
2021,French Grand Prix,perez,91.56,90.971,90.445,4.0
2021,French Grand Prix,sainz,92.079,91.146,90.84,5.0
2021,French Grand Prix,gasly,91.898,91.353,90.868,6.0
2021,French Grand Prix,leclerc,92.209,91.567,90.987,7.0
2021,French Grand Prix,norris,91.733,91.542,91.252,8.0
2021,French Grand Prix,alonso,92.158,91.549,91.34,9.0
2021,French Grand Prix,ricciardo,92.181,91.615,91.382,10.0
2021,French Grand Prix,ocon,92.139,91.736,,11.0
2021,French Grand Prix,vettel,92.132,91.767,,12.0
2021,French Grand Prix,giovinazzi,92.722,91.813,,13.0
2021,French Grand Prix,russell,93.06,92.065,,14.0
2021,French Grand Prix,mick_schumacher,92.942,,,15.0
2021,French Grand Prix,latifi,93.062,,,16.0
2021,French Grand Prix,raikkonen,93.354,,,17.0
2021,French Grand Prix,mazepin,93.554,,,18.0
2021,French Grand Prix,stroll,,,,19.0
2021,French Grand Prix,tsunoda,,,,20.0
2021,Styrian Grand Prix,max_verstappen,64.489,64.433,63.841,1.0
2021,Styrian Grand Prix,bottas,64.537,64.443,64.035,2.0
2021,Styrian Grand Prix,hamilton,64.672,64.512,64.067,3.0
2021,Styrian Grand Prix,norris,64.584,64.298,64.12,4.0
2021,Styrian Grand Prix,perez,64.638,64.197,64.168,5.0
2021,Styrian Grand Prix,gasly,64.765,64.429,64.236,6.0
2021,Styrian Grand Prix,leclerc,64.745,64.646,64.472,7.0
2021,Styrian Grand Prix,tsunoda,64.608,64.631,64.514,8.0
2021,Styrian Grand Prix,alonso,64.971,64.582,64.574,9.0
2021,Styrian Grand Prix,stroll,64.821,64.663,64.708,10.0
2021,Styrian Grand Prix,russell,65.033,64.671,,11.0
2021,Styrian Grand Prix,sainz,64.859,64.8,,12.0
2021,Styrian Grand Prix,ricciardo,65.142,64.808,,13.0
2021,Styrian Grand Prix,vettel,65.051,64.875,,14.0
2021,Styrian Grand Prix,giovinazzi,65.092,64.913,,15.0
2021,Styrian Grand Prix,latifi,65.175,,,16.0
2021,Styrian Grand Prix,ocon,65.217,,,17.0
2021,Styrian Grand Prix,raikkonen,65.429,,,18.0
2021,Styrian Grand Prix,mick_schumacher,66.041,,,19.0
2021,Styrian Grand Prix,mazepin,66.192,,,20.0
2021,Austrian Grand Prix,max_verstappen,64.249,63.927,63.72,1.0
2021,Austrian Grand Prix,norris,64.345,64.415,63.768,2.0
2021,Austrian Grand Prix,perez,64.833,64.483,63.99,3.0
2021,Austrian Grand Prix,hamilton,64.506,64.258,64.014,4.0
2021,Austrian Grand Prix,bottas,64.563,64.376,64.049,5.0
2021,Austrian Grand Prix,gasly,64.841,64.412,64.107,6.0
2021,Austrian Grand Prix,tsunoda,64.967,64.518,64.273,7.0
2021,Austrian Grand Prix,vettel,64.846,64.493,64.57,8.0
2021,Austrian Grand Prix,russell,64.907,64.553,64.591,9.0
2021,Austrian Grand Prix,stroll,64.927,64.547,64.618,10.0
2021,Austrian Grand Prix,sainz,64.596,64.559,,11.0
2021,Austrian Grand Prix,leclerc,64.906,64.6,,12.0
2021,Austrian Grand Prix,ricciardo,64.977,64.719,,13.0
2021,Austrian Grand Prix,alonso,64.472,64.856,,14.0
2021,Austrian Grand Prix,giovinazzi,64.782,65.083,,15.0
2021,Austrian Grand Prix,raikkonen,65.009,,,16.0
2021,Austrian Grand Prix,ocon,65.051,,,17.0
2021,Austrian Grand Prix,latifi,65.195,,,18.0
2021,Austrian Grand Prix,mick_schumacher,65.427,,,19.0
2021,Austrian Grand Prix,mazepin,65.951,,,20.0
2021,British Grand Prix,hamilton,86.786,86.023,86.134,1.0
2021,British Grand Prix,max_verstappen,86.751,86.315,86.209,2.0
2021,British Grand Prix,bottas,87.487,86.764,86.328,3.0
2021,British Grand Prix,leclerc,87.051,86.919,86.828,4.0
2021,British Grand Prix,perez,87.121,87.073,86.844,5.0
2021,British Grand Prix,norris,87.444,87.22,86.897,6.0
2021,British Grand Prix,ricciardo,87.323,87.125,86.899,7.0
2021,British Grand Prix,russell,87.671,87.08,86.971,8.0
2021,British Grand Prix,sainz,87.337,86.848,87.007,9.0
2021,British Grand Prix,vettel,87.493,87.103,87.179,10.0
2021,British Grand Prix,alonso,87.58,87.245,,11.0
2021,British Grand Prix,gasly,87.6,87.273,,12.0
2021,British Grand Prix,ocon,87.415,87.34,,13.0
2021,British Grand Prix,giovinazzi,87.595,87.617,,14.0
2021,British Grand Prix,stroll,88.017,87.665,,15.0
2021,British Grand Prix,tsunoda,88.043,,,16.0
2021,British Grand Prix,raikkonen,88.062,,,17.0
2021,British Grand Prix,latifi,88.254,,,18.0
2021,British Grand Prix,mick_schumacher,88.738,,,19.0
2021,British Grand Prix,mazepin,89.051,,,20.0
2021,Hungarian Grand Prix,hamilton,76.424,76.553,75.419,1.0
2021,Hungarian Grand Prix,bottas,76.569,76.702,75.734,2.0
2021,Hungarian Grand Prix,max_verstappen,76.214,75.65,75.84,3.0
2021,Hungarian Grand Prix,perez,77.233,76.443,76.421,4.0
2021,Hungarian Grand Prix,gasly,76.874,76.394,76.483,5.0
2021,Hungarian Grand Prix,norris,77.081,76.385,76.489,6.0
2021,Hungarian Grand Prix,leclerc,77.084,76.574,76.496,7.0
2021,Hungarian Grand Prix,ocon,77.367,76.766,76.653,8.0
2021,Hungarian Grand Prix,alonso,77.123,76.541,76.715,9.0
2021,Hungarian Grand Prix,vettel,77.105,76.794,76.75,10.0
2021,Hungarian Grand Prix,ricciardo,77.664,76.871,,11.0
2021,Hungarian Grand Prix,stroll,77.038,76.893,,12.0
2021,Hungarian Grand Prix,raikkonen,77.553,77.564,,13.0
2021,Hungarian Grand Prix,giovinazzi,77.776,77.583,,14.0
2021,Hungarian Grand Prix,sainz,76.649,,,15.0
2021,Hungarian Grand Prix,tsunoda,77.919,,,16.0
2021,Hungarian Grand Prix,russell,77.944,,,17.0
2021,Hungarian Grand Prix,latifi,78.036,,,18.0
2021,Hungarian Grand Prix,mazepin,78.922,,,19.0
2021,Hungarian Grand Prix,mick_schumacher,,,,20.0
2021,Belgian Grand Prix,max_verstappen,118.717,116.559,119.765,1.0
2021,Belgian Grand Prix,russell,119.864,116.95,120.086,2.0
2021,Belgian Grand Prix,hamilton,119.218,116.229,120.099,3.0
2021,Belgian Grand Prix,ricciardo,121.583,117.127,120.864,4.0
2021,Belgian Grand Prix,vettel,120.175,116.814,120.935,5.0
2021,Belgian Grand Prix,gasly,120.387,116.44,121.164,6.0
2021,Belgian Grand Prix,perez,119.334,116.886,122.112,7.0
2021,Belgian Grand Prix,bottas,119.87,116.295,122.502,8.0
2021,Belgian Grand Prix,ocon,121.824,117.354,123.513,9.0
2021,Belgian Grand Prix,norris,118.301,116.025,,10.0
2021,Belgian Grand Prix,leclerc,120.728,117.721,,11.0
2021,Belgian Grand Prix,latifi,120.966,118.056,,12.0
2021,Belgian Grand Prix,sainz,121.184,118.137,,13.0
2021,Belgian Grand Prix,alonso,121.653,118.205,,14.0
2021,Belgian Grand Prix,stroll,121.597,118.231,,15.0
2021,Belgian Grand Prix,giovinazzi,122.306,,,16.0
2021,Belgian Grand Prix,tsunoda,122.413,,,17.0
2021,Belgian Grand Prix,mick_schumacher,123.973,,,18.0
2021,Belgian Grand Prix,raikkonen,124.452,,,19.0
2021,Belgian Grand Prix,mazepin,124.939,,,20.0
2021,Dutch Grand Prix,max_verstappen,70.036,69.071,68.885,1.0
2021,Dutch Grand Prix,hamilton,70.114,69.726,68.923,2.0
2021,Dutch Grand Prix,bottas,70.219,69.769,69.222,3.0
2021,Dutch Grand Prix,gasly,70.274,69.541,69.478,4.0
2021,Dutch Grand Prix,leclerc,69.829,69.437,69.527,5.0
2021,Dutch Grand Prix,sainz,70.022,69.87,69.537,6.0
2021,Dutch Grand Prix,giovinazzi,70.05,70.033,69.59,7.0
2021,Dutch Grand Prix,ocon,70.179,69.919,69.933,8.0
2021,Dutch Grand Prix,alonso,70.435,70.02,69.956,9.0
2021,Dutch Grand Prix,ricciardo,70.255,69.865,70.166,10.0
2021,Dutch Grand Prix,russell,70.382,70.332,,11.0
2021,Dutch Grand Prix,stroll,70.438,70.367,,12.0
2021,Dutch Grand Prix,norris,70.489,70.406,,13.0
2021,Dutch Grand Prix,latifi,70.093,71.161,,14.0
2021,Dutch Grand Prix,tsunoda,70.462,71.314,,15.0
2021,Dutch Grand Prix,perez,70.53,,,16.0
2021,Dutch Grand Prix,vettel,70.731,,,17.0
2021,Dutch Grand Prix,kubica,71.301,,,18.0
2021,Dutch Grand Prix,mick_schumacher,71.387,,,19.0
2021,Dutch Grand Prix,mazepin,71.875,,,20.0
2021,Italian Grand Prix,bottas,80.685,80.032,79.555,1.0
2021,Italian Grand Prix,hamilton,80.543,79.936,79.651,2.0
2021,Italian Grand Prix,max_verstappen,81.035,80.229,79.966,3.0
2021,Italian Grand Prix,norris,80.916,80.059,79.989,4.0
2021,Italian Grand Prix,ricciardo,81.292,80.435,79.995,5.0
2021,Italian Grand Prix,gasly,81.44,80.556,80.26,6.0
2021,Italian Grand Prix,sainz,81.118,80.75,80.462,7.0
2021,Italian Grand Prix,leclerc,81.219,80.767,80.51,8.0
2021,Italian Grand Prix,perez,81.308,80.882,80.611,9.0
2021,Italian Grand Prix,giovinazzi,81.197,80.726,80.808,10.0
2021,Italian Grand Prix,vettel,81.394,80.913,,11.0
2021,Italian Grand Prix,stroll,81.415,81.02,,12.0
2021,Italian Grand Prix,alonso,81.487,81.069,,13.0
2021,Italian Grand Prix,ocon,81.5,81.103,,14.0
2021,Italian Grand Prix,russell,81.89,81.392,,15.0
2021,Italian Grand Prix,latifi,81.925,,,16.0
2021,Italian Grand Prix,tsunoda,81.973,,,17.0
2021,Italian Grand Prix,mick_schumacher,82.248,,,18.0
2021,Italian Grand Prix,kubica,82.53,,,19.0
2021,Italian Grand Prix,mazepin,82.716,,,20.0
2021,Russian Grand Prix,norris,107.238,105.827,101.993,1.0
2021,Russian Grand Prix,sainz,107.924,106.521,102.51,2.0
2021,Russian Grand Prix,russell,108.303,106.435,102.983,3.0
2021,Russian Grand Prix,hamilton,105.992,105.129,104.05,4.0
2021,Russian Grand Prix,ricciardo,108.345,106.361,104.156,5.0
2021,Russian Grand Prix,alonso,107.877,105.514,104.204,6.0
2021,Russian Grand Prix,bottas,106.396,105.306,104.71,7.0
2021,Russian Grand Prix,stroll,108.322,106.36,104.956,8.0
2021,Russian Grand Prix,perez,106.455,105.834,105.337,9.0
2021,Russian Grand Prix,ocon,108.099,106.07,105.865,10.0
2021,Russian Grand Prix,vettel,107.205,106.573,,11.0
2021,Russian Grand Prix,gasly,107.828,106.641,,12.0
2021,Russian Grand Prix,tsunoda,108.854,106.751,,13.0
2021,Russian Grand Prix,latifi,108.252,,,14.0
2021,Russian Grand Prix,leclerc,108.47,,,15.0
2021,Russian Grand Prix,raikkonen,109.586,,,16.0
2021,Russian Grand Prix,mick_schumacher,109.83,,,17.0
2021,Russian Grand Prix,giovinazzi,111.023,,,18.0
2021,Russian Grand Prix,mazepin,113.764,,,19.0
2021,Russian Grand Prix,max_verstappen,,,,20.0
2021,Turkish Grand Prix,hamilton,84.585,83.082,82.868,1.0
2021,Turkish Grand Prix,bottas,85.047,83.579,82.998,2.0
2021,Turkish Grand Prix,max_verstappen,84.592,83.732,83.196,3.0
2021,Turkish Grand Prix,leclerc,84.869,84.015,83.265,4.0
2021,Turkish Grand Prix,gasly,84.704,83.817,83.326,5.0
2021,Turkish Grand Prix,alonso,85.174,83.914,83.477,6.0
2021,Turkish Grand Prix,perez,84.963,83.961,83.706,7.0
2021,Turkish Grand Prix,norris,85.138,84.642,83.954,8.0
2021,Turkish Grand Prix,stroll,85.511,84.601,84.305,9.0
2021,Turkish Grand Prix,tsunoda,85.409,84.054,84.368,10.0
2021,Turkish Grand Prix,vettel,85.787,84.795,,11.0
2021,Turkish Grand Prix,ocon,85.422,84.842,,12.0
2021,Turkish Grand Prix,russell,85.417,85.007,,13.0
2021,Turkish Grand Prix,mick_schumacher,85.555,85.2,,14.0
2021,Turkish Grand Prix,sainz,85.177,,,15.0
2021,Turkish Grand Prix,ricciardo,85.881,,,16.0
2021,Turkish Grand Prix,latifi,86.086,,,17.0
2021,Turkish Grand Prix,giovinazzi,86.43,,,18.0
2021,Turkish Grand Prix,raikkonen,87.525,,,19.0
2021,Turkish Grand Prix,mazepin,88.449,,,20.0
2021,United States Grand Prix,max_verstappen,94.352,93.464,92.91,1.0
2021,United States Grand Prix,hamilton,94.579,93.797,93.119,2.0
2021,United States Grand Prix,perez,94.369,94.178,93.134,3.0
2021,United States Grand Prix,bottas,94.59,93.959,93.475,4.0
2021,United States Grand Prix,leclerc,94.153,93.928,93.606,5.0
2021,United States Grand Prix,sainz,94.558,94.126,93.792,6.0
2021,United States Grand Prix,ricciardo,94.407,94.643,93.808,7.0
2021,United States Grand Prix,norris,94.551,93.88,93.887,8.0
2021,United States Grand Prix,gasly,94.567,94.583,94.118,9.0
2021,United States Grand Prix,tsunoda,95.36,95.137,94.918,10.0
2021,United States Grand Prix,ocon,95.747,95.377,,11.0
2021,United States Grand Prix,vettel,95.281,95.5,,12.0
2021,United States Grand Prix,giovinazzi,95.92,95.794,,13.0
2021,United States Grand Prix,alonso,95.756,104.549,,14.0
2021,United States Grand Prix,russell,95.746,,,15.0
2021,United States Grand Prix,stroll,95.983,,,16.0
2021,United States Grand Prix,latifi,95.995,,,17.0
2021,United States Grand Prix,raikkonen,96.311,,,18.0
2021,United States Grand Prix,mick_schumacher,96.499,,,19.0
2021,United States Grand Prix,mazepin,96.796,,,20.0
2021,Mexico City Grand Prix,bottas,76.727,76.864,75.875,1.0
2021,Mexico City Grand Prix,hamilton,77.207,76.474,76.02,2.0
2021,Mexico City Grand Prix,max_verstappen,76.788,76.483,76.225,3.0
2021,Mexico City Grand Prix,perez,77.003,77.055,76.342,4.0
2021,Mexico City Grand Prix,gasly,76.908,76.955,76.456,5.0
2021,Mexico City Grand Prix,sainz,77.517,77.248,76.761,6.0
2021,Mexico City Grand Prix,ricciardo,77.719,77.092,76.763,7.0
2021,Mexico City Grand Prix,leclerc,76.748,77.034,76.837,8.0
2021,Mexico City Grand Prix,tsunoda,77.33,76.701,77.158,9.0
2021,Mexico City Grand Prix,norris,77.569,77.473,96.83,10.0
2021,Mexico City Grand Prix,vettel,77.502,77.746,,11.0
2021,Mexico City Grand Prix,raikkonen,77.606,77.958,,12.0
2021,Mexico City Grand Prix,russell,77.958,78.172,,13.0
2021,Mexico City Grand Prix,giovinazzi,77.897,78.29,,14.0
2021,Mexico City Grand Prix,ocon,78.126,78.405,,15.0
2021,Mexico City Grand Prix,alonso,78.452,,,16.0
2021,Mexico City Grand Prix,latifi,78.756,,,17.0
2021,Mexico City Grand Prix,mick_schumacher,78.858,,,18.0
2021,Mexico City Grand Prix,mazepin,79.303,,,19.0
2021,Mexico City Grand Prix,stroll,80.873,,,20.0
2021,São Paulo Grand Prix,hamilton,68.733,68.068,67.934,1.0
2021,São Paulo Grand Prix,max_verstappen,69.329,68.499,68.372,2.0
2021,São Paulo Grand Prix,bottas,69.04,68.426,68.469,3.0
2021,São Paulo Grand Prix,perez,69.172,68.973,68.483,4.0
2021,São Paulo Grand Prix,gasly,69.347,68.903,68.777,5.0
2021,São Paulo Grand Prix,sainz,69.046,69.031,68.826,6.0
2021,São Paulo Grand Prix,leclerc,69.155,68.859,68.96,7.0
2021,São Paulo Grand Prix,norris,69.365,69.03,68.98,8.0
2021,São Paulo Grand Prix,ricciardo,69.374,69.093,69.039,9.0
2021,São Paulo Grand Prix,alonso,69.391,69.137,69.113,10.0
2021,São Paulo Grand Prix,ocon,69.43,69.189,,11.0
2021,São Paulo Grand Prix,vettel,69.451,69.399,,12.0
2021,São Paulo Grand Prix,tsunoda,69.35,69.483,,13.0
2021,São Paulo Grand Prix,raikkonen,69.598,69.503,,14.0
2021,São Paulo Grand Prix,giovinazzi,69.342,70.227,,15.0
2021,São Paulo Grand Prix,stroll,69.663,,,16.0
2021,São Paulo Grand Prix,latifi,69.897,,,17.0
2021,São Paulo Grand Prix,russell,69.953,,,18.0
2021,São Paulo Grand Prix,mick_schumacher,70.329,,,19.0
2021,São Paulo Grand Prix,mazepin,70.589,,,20.0
2021,Qatar Grand Prix,hamilton,81.901,81.682,80.827,1.0
2021,Qatar Grand Prix,max_verstappen,81.996,81.984,81.282,2.0
2021,Qatar Grand Prix,bottas,82.016,81.991,81.478,3.0
2021,Qatar Grand Prix,gasly,82.535,81.728,81.64,4.0
2021,Qatar Grand Prix,alonso,82.422,81.894,81.67,5.0
2021,Qatar Grand Prix,norris,82.839,82.216,81.731,6.0
2021,Qatar Grand Prix,sainz,82.304,82.241,81.84,7.0
2021,Qatar Grand Prix,tsunoda,82.458,82.058,81.881,8.0
2021,Qatar Grand Prix,ocon,82.565,82.012,82.028,9.0
2021,Qatar Grand Prix,vettel,82.549,82.146,82.785,10.0
2021,Qatar Grand Prix,perez,82.398,82.346,,11.0
2021,Qatar Grand Prix,stroll,82.551,82.46,,12.0
2021,Qatar Grand Prix,leclerc,82.742,82.463,,13.0
2021,Qatar Grand Prix,ricciardo,82.688,82.597,,14.0
2021,Qatar Grand Prix,russell,82.863,82.756,,15.0
2021,Qatar Grand Prix,raikkonen,83.156,,,16.0
2021,Qatar Grand Prix,latifi,83.213,,,17.0
2021,Qatar Grand Prix,giovinazzi,83.262,,,18.0
2021,Qatar Grand Prix,mick_schumacher,83.407,,,19.0
2021,Qatar Grand Prix,mazepin,85.859,,,20.0
2021,Saudi Arabian Grand Prix,hamilton,88.466,87.712,87.511,1.0
2021,Saudi Arabian Grand Prix,bottas,88.057,88.054,87.622,2.0
2021,Saudi Arabian Grand Prix,max_verstappen,88.285,87.953,87.653,3.0
2021,Saudi Arabian Grand Prix,leclerc,88.31,88.459,88.054,4.0
2021,Saudi Arabian Grand Prix,perez,88.021,87.946,88.123,5.0
2021,Saudi Arabian Grand Prix,gasly,88.401,88.314,88.125,6.0
2021,Saudi Arabian Grand Prix,norris,88.338,88.344,88.18,7.0
2021,Saudi Arabian Grand Prix,tsunoda,88.503,88.222,88.442,8.0
2021,Saudi Arabian Grand Prix,ocon,88.752,88.574,88.647,9.0
